Country/Region,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Benin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Sudan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,-1.0,1.0,0.0
Saint Lucia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0
Mongolia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,0.0,2.0,0.0,0.0
Namibia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,-1.0,0.0
Libya,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0
Mauritius,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,13.0,8.0,6.0,6.0,33.0,13.0,8.0,4.0,21.0,13.0,17.0,7.0,0.0
Albania,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,11.0,10.0,5.0,4.0,9.0,4.0,3.0,5.0,6.0,4.0,13.0,13.0,10.0,16.0,27.0,-4.0,9.0,13.0,-1.0,8.0,1.0,8.0,0.0
Ghana,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,5.0,2.0,4.0,3.0,26.0,38.0,38.0,4.0,3.0,11.0,0.0,-20.0,34.0,9.0,0.0
Poland,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,5.0,6.0,9.0,17.0,18.0,34.0,16.0,44.0,60.0,13.0,116.0,70.0,111.0,96.0,114.0,150.0,140.0,168.0,168.0,247.0,220.0,184.0,254.0,193.0,369.0,0.0
Luxembourg,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,12.0,15.0,16.0,8.0,18.0,63.0,62.0,130.0,149.0,182.0,122.0,77.0,224.0,234.0,119.0,112.0,223.0,116.0,37.0,149.0,135.0,167.0,0.0
Romania,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-2.0,6.0,0.0,10.0,17.0,4.0,39.0,32.0,8.0,27.0,19.0,73.0,11.0,31.0,32.0,51.0,139.0,199.0,99.0,109.0,239.0,125.0,290.0,269.0,108.0,173.0,240.0,0.0
Malaysia,,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,4.0,0.0,2.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0,-6.0,-2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,14.0,0.0,33.0,9.0,5.0,18.0,12.0,18.0,0.0,48.0,32.0,183.0,138.0,98.0,106.0,95.0,117.0,125.0,92.0,208.0,60.0,152.0,216.0,83.0,97.0,74.0,63.0,76.0,32.0,81.0,0.0
India,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,2.0,1.0,3.0,5.0,4.0,12.0,5.0,11.0,8.0,20.0,2.0,6.0,21.0,14.0,36.0,44.0,84.0,59.0,100.0,24.0,116.0,60.0,132.0,85.0,23.0,215.0,122.0,553.0,488.0,0.0
Denmark,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,12.0,0.0,13.0,55.0,172.0,180.0,173.0,187.0,31.0,38.0,57.0,91.0,91.0,107.0,109.0,79.0,94.0,47.0,103.0,137.0,145.0,159.0,153.0,175.0,186.0,267.0,-657.0,63.0,0.0
Pakistan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,10.0,2.0,1.0,8.0,3.0,22.0,83.0,100.0,63.0,142.0,46.0,229.0,52.0,98.0,83.0,87.0,137.0,168.0,115.0,100.0,66.0,216.0,161.0,265.0,0.0
Saudi Arabia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,4.0,1.0,24.0,41.0,17.0,0.0,14.0,49.0,0.0,103.0,68.0,40.0,119.0,51.0,192.0,131.0,107.0,90.0,96.0,63.0,105.0,58.0,52.0,96.0,0.0
Indonesia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,6.0,6.0,0.0,32.0,20.0,21.0,17.0,38.0,38.0,78.0,47.0,75.0,40.0,64.0,100.0,100.0,79.0,133.0,81.0,113.0,110.0,94.0,106.0,91.0,0.0
Greece,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,22.0,14.0,1.0,27.0,0.0,16.0,9.0,0.0,91.0,28.0,102.0,0.0,55.0,31.0,-1.0,66.0,28.0,92.0,69.0,35.0,69.0,67.0,56.0,91.0,89.0,51.0,96.0,100.0,117.0,0.0
South Africa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,7.0,14.0,13.0,11.0,0.0,54.0,34.0,52.0,38.0,34.0,128.0,148.0,147.0,218.0,223.0,17.0,92.0,45.0,25.0,8.0,82.0,0.0
Thailand,,1.0,2.0,2.0,-1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-4.0,0.0,1.0,3.0,0.0,-5.0,1.0,-1.0,-2.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,5.0,11.0,4.0,7.0,32.0,33.0,24.0,34.0,60.0,50.0,89.0,186.0,122.0,95.0,89.0,93.0,81.0,108.0,142.0,2.0,13.0,-45.0,101.0,0.0
Dominican Republic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,12.0,38.0,40.0,89.0,43.0,61.0,76.0,96.0,83.0,130.0,129.0,38.0,198.0,165.0,86.0,0.0
Finland,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,8.0,7.0,10.0,19.0,0.0,96.0,70.0,10.0,33.0,44.0,15.0,64.0,50.0,72.0,103.0,74.0,92.0,86.0,76.0,81.0,124.0,71.0,110.0,62.0,28.0,-220.0,0.0
Serbia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,7.0,16.0,11.0,2.0,6.0,10.0,18.0,20.0,31.0,36.0,50.0,26.0,40.0,80.0,18.0,73.0,193.0,79.0,41.0,115.0,148.0,108.0,0.0
Colombia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,9.0,12.0,20.0,10.0,28.0,9.0,26.0,68.0,31.0,45.0,98.0,89.0,19.0,46.0,69.0,90.0,89.0,88.0,150.0,78.0,0.0
Iceland,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,15.0,8.0,9.0,7.0,0.0,8.0,10.0,16.0,18.0,31.0,22.0,3.0,22.0,39.0,25.0,80.0,80.0,46.0,81.0,20.0,44.0,84.0,39.0,73.0,56.0,36.0,44.0,8.0,58.0,38.0,0.0
United Arab Emirates,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,14.0,0.0,0.0,24.0,-5.0,11.0,0.0,0.0,7.0,0.0,0.0,12.0,22.0,-2.0,6.0,0.0,45.0,43.0,78.0,0.0,72.0,63.0,95.0,36.0,52.0,148.0,175.0,0.0
Philippines,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,12.0,16.0,2.0,9.0,44.0,26.0,1.0,42.0,8.0,14.0,12.0,71.0,63.0,74.0,85.0,75.0,62.0,84.0,254.0,333.0,121.0,521.0,218.0,310.0,0.0
Ecuador,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,9.0,21.0,53.0,87.0,166.0,134.0,276.0,188.0,92.0,90.0,224.0,190.0,216.0,91.0,36.0,212.0,486.0,381.0,0.0
Qatar,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,3.0,6.0,238.0,0.0,58.0,13.0,64.0,38.0,0.0,13.0,8.0,4.0,-6.0,7.0,7.0,17.0,11.0,10.0,13.0,25.0,41.0,56.0,76.0,45.0,112.0,0.0
Chile,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,10.0,0.0,20.0,18.0,13.0,81.0,46.0,37.0,0.0,190.0,103.0,92.0,113.0,167.0,214.0,163.0,282.0,280.0,215.0,228.0,285.0,211.0,270.0,0.0
Spain,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,17.0,13.0,39.0,36.0,44.0,56.0,36.0,139.0,67.0,166.0,387.0,615.0,412.0,-1.0,2867.0,773.0,1313.0,2078.0,1117.0,2019.0,3820.0,1753.0,4095.0,2547.0,5829.0,3033.0,7218.0,5905.0,4818.0,3744.0,3630.0,4862.0,4740.0,3884.0,2890.0,0.0
Germany,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,9.0,18.0,2.0,31.0,51.0,29.0,37.0,66.0,220.0,187.0,128.0,241.0,134.0,281.0,443.0,170.0,1572.0,908.0,1208.0,1450.0,1978.0,3028.0,2969.0,4438.0,2295.0,2617.0,4154.0,919.0,3984.0,4428.0,5873.0,4910.0,3570.0,389.0,2193.0,3319.0,2995.0,0.0
France,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,20.0,19.0,42.0,30.0,60.0,12.0,84.0,90.0,273.0,301.0,169.0,83.0,561.0,484.0,0.0,1357.0,803.0,36.0,2093.0,1032.0,1409.0,1751.0,1581.0,1593.0,-527.0,3694.0,1215.0,2090.0,2538.0,2800.0,4366.0,807.0,3305.0,5606.0,2871.0,-670.0,0.0
United Kingdom,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,3.0,13.0,4.0,11.0,35.0,29.0,47.0,33.0,66.0,47.0,59.0,73.0,0.0,343.0,329.0,1.0,369.0,377.0,652.0,8.0,1258.0,997.0,630.0,927.0,1278.0,1433.0,2048.0,2751.0,2307.0,2258.0,2473.0,2638.0,3820.0,3726.0,0.0
Iran,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,9.0,12.0,14.0,30.0,-8.0,99.0,111.0,146.0,322.0,395.0,824.0,310.0,389.0,1043.0,299.0,229.0,292.0,490.0,667.0,1000.0,1204.0,1268.0,-535.0,924.0,244.0,1045.0,576.0,53.0,-47.0,603.0,1284.0,658.0,1351.0,1400.0,2106.0,2391.0,2066.0,1549.0,2224.0,2033.0,1513.0,0.0
Turkey,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,12.0,28.0,51.0,92.0,166.0,306.0,545.0,286.0,336.0,520.0,1180.0,2036.0,1660.0,1757.0,1516.0,2577.0,1995.0,2295.0,0.0
Switzerland,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,10.0,9.0,15.0,12.0,33.0,23.0,100.0,54.0,68.0,37.0,116.0,159.0,0.0,480.0,218.0,840.0,0.0,487.0,316.0,1034.0,1206.0,1260.0,760.0,1299.0,1080.0,989.0,876.0,-322.0,1115.0,652.0,806.0,609.0,-36.0,-35.0,0.0
Netherlands,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,8.0,6.0,14.0,44.0,45.0,60.0,75.0,56.0,60.0,120.0,0.0,298.0,152.0,168.0,274.0,276.0,332.0,390.0,506.0,607.0,534.0,513.0,752.0,777.0,950.0,1067.0,1079.0,732.0,794.0,675.0,887.0,926.0,0.0
Belgium,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,10.0,27.0,59.0,60.0,31.0,39.0,28.0,44.0,0.0,245.0,129.0,197.0,171.0,180.0,209.0,302.0,476.0,266.0,578.0,329.0,294.0,526.0,1128.0,797.0,1581.0,1328.0,813.0,515.0,630.0,838.0,0.0
Austria,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,5.0,4.0,3.0,8.0,12.0,14.0,24.0,25.0,25.0,49.0,64.0,55.0,200.0,151.0,205.0,156.0,319.0,305.0,365.0,375.0,424.0,760.0,887.0,802.0,303.0,1199.0,626.0,604.0,245.0,651.0,83.0,172.0,93.0,0.0
Portugal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,7.0,10.0,0.0,11.0,18.0,0.0,52.0,56.0,76.0,85.0,116.0,-1.0,336.0,230.0,254.0,318.0,451.0,275.0,623.0,511.0,708.0,878.0,773.0,425.0,1015.0,781.0,736.0,0.0
Israel,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,5.0,16.0,6.0,18.0,0.0,12.0,4.0,21.0,26.0,29.0,58.0,5.0,25.0,54.0,123.0,99.0,160.0,170.0,188.0,149.0,1124.0,311.0,327.0,574.0,582.0,418.0,596.0,711.0,658.0,0.0
Sweden,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,6.0,14.0,59.0,7.0,60.0,42.0,44.0,107.0,144.0,99.0,215.0,146.0,60.0,78.0,86.0,86.0,144.0,195.0,120.0,170.0,108.0,229.0,214.0,299.0,201.0,378.0,248.0,292.0,373.0,366.0,552.0,0.0
Australia,,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,9.0,12.0,-7.0,5.0,3.0,12.0,15.0,16.0,21.0,0.0,70.0,50.0,47.0,80.0,73.0,115.0,110.0,109.0,280.0,416.0,133.0,334.0,316.0,388.0,311.0,446.0,342.0,363.0,96.0,237.0,152.0,0.0
